player,match_id,competition_id,season_id,minutes_played,matches_played,passes,completed_passes,key_passes,assists,shots,shots_on_target,goals,xG,xA,dribbles,dribbles_successful,tackles,tackles_won,interceptions,clearances,blocks,aerial_duels,aerial_duels_won,pressures,fouls_committed,fouls_won,cards_yellow,cards_red,saves,clean_sheets,goals_conceded
Yuto Nagatomo,3878552,12,27,93,1,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
Anderson Hernanes de Carvalho Andrade,3878552,12,27,92,1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Andrea Ranocchia,3878552,12,27,92,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigel de Jong,3878551,12,27,93,1,41,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,31,2,1,0,0,0,0,0
Alessio Romagnoli,3878551,12,27,90,1,47,0,0,0,0,0,0,0.0,0,0,0,0,0,3,4,1,0,0,14,2,0,0,0,0,0,0
Mattia De Sciglio,3878551,12,27,90,1,66,0,0,0,0,0,0,0.0,0,0,0,0,0,0,7,3,0,0,16,3,0,0,0,0,0,0
Cristian Eduardo Zapata Valencia,3878551,12,27,90,1,32,0,0,0,0,0,0,0.0,0,1,1,0,0,0,7,1,0,0,28,2,1,0,0,0,0,0
Luca Antonelli,3878551,12,27,92,1,70,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,0,0,19,1,5,0,0,0,0,0
Marco Zambelli,3878551,12,27,93,1,49,0,0,0,0,0,0,0.0,0,2,1,0,0,4,2,1,0,0,8,2,1,0,0,0,0,0
Manuel Pucciarelli,3878551,12,27,90,1,25,0,0,0,4,0,0,0.4029355049999999,0,1,0,0,0,1,0,1,0,0,18,2,3,0,0,0,0,0
Piotr Zieliński,3878551,12,27,93,1,49,0,0,0,2,0,0,0.0266640925,0,4,3,0,0,1,1,3,0,0,15,3,2,0,0,0,0,0
Assane Dioussé El Hadji,3878551,12,27,75,1,55,0,0,0,0,0,0,0.0,0,1,1,0,0,0,1,2,0,0,16,2,1,0,0,0,0,0
Lorenzo Tonelli,3878551,12,27,91,1,27,0,0,0,0,0,0,0.0,0,0,0,0,0,1,3,2,0,0,8,2,1,0,0,0,0,0
Mário Rui Silva Duarte,3878551,12,27,92,1,76,0,0,0,1,0,0,0.008633993,0,2,1,0,0,0,2,1,0,0,5,1,3,0,0,0,0,0
Federico Barba,3878551,12,27,79,1,36,0,0,0,1,0,0,0.07036383,0,0,0,0,0,2,5,2,0,0,4,2,1,0,0,0,0,0
Łukasz Skorupski,3878551,12,27,91,1,20,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesús Joaquín Fernández Sáez de la Torre,3878551,12,27,54,1,36,0,0,0,2,0,0,0.056421312,0,0,0,0,0,0,0,3,0,0,30,0,1,0,0,0,0,0
Diego López Rodríguez,3878551,12,27,92,1,42,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massimo Maccarone,3878551,12,27,61,1,23,0,1,0,2,0,0,0.044790678,0,0,0,0,0,1,1,1,0,0,9,1,3,0,0,0,0,0
Riccardo Saponara,3878551,12,27,91,1,45,0,0,1,6,2,1,0.35477716,0,1,1,0,0,0,1,1,0,0,14,1,0,0,0,0,0,0
Andrea Bertolacci,3878551,12,27,82,1,43,0,0,0,0,0,0,0.0,0,3,3,0,0,0,0,1,0,0,30,2,3,0,0,0,0,0
Antonio Nocerino,3878551,12,27,45,1,29,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,13,1,2,0,0,0,0,0
Carlos Arturo Bacca Ahumada,3878551,12,27,91,1,24,0,0,1,2,2,1,0.502532136,0,1,0,0,0,0,1,0,0,0,17,1,2,0,0,0,0,0
Daniele Croce,3878551,12,27,90,1,45,0,0,0,3,1,0,0.07580613,0,1,1,0,0,1,0,4,0,0,24,1,5,0,0,0,0,0
Luiz Adriano de Souza da Silva,3878551,12,27,92,1,15,0,1,1,2,2,1,0.258340496,0,0,0,0,0,0,1,1,0,0,23,5,3,0,0,0,0,0
Juraj Kucka,3878551,12,27,93,1,25,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,0,0,15,2,0,0,0,0,0,0
Giacomo Bonaventura,3878551,12,27,92,1,27,0,1,0,0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,15,2,1,0,0,0,0,0
Levan Mchedlidze,3878551,12,27,93,1,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0
Raffaele Maiello,3878551,12,27,93,1,16,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0
Andrea Costa,3878551,12,27,93,1,16,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Andrea Poli,3878551,12,27,92,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,9,1,0,0,0,0,0,0
Mattia Destro,3878550,12,27,69,1,6,0,0,0,1,1,0,0.027121725,0,3,1,0,0,0,0,2,0,0,15,2,4,0,0,0,0,0
Lorenzo Crisetig,3878550,12,27,94,1,46,0,0,0,1,0,0,0.02469579,0,1,1,0,0,1,1,0,0,0,25,1,2,0,0,0,0,0
Domenico Maietta,3878550,12,27,92,1,49,0,0,0,0,0,0,0.0,0,2,1,0,0,1,5,1,0,0,13,1,0,0,0,0,0,0
Federico Peluso,3878550,12,27,94,1,42,0,0,0,0,0,0,0.0,0,0,0,0,0,5,5,5,0,0,16,1,1,0,0,0,0,0
Francesco Magnanelli,3878550,12,27,91,1,56,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,5,0,0,17,0,1,0,0,0,0,0
Andrea Consigli,3878550,12,27,93,1,33,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francesco Acerbi,3878550,12,27,94,1,64,0,0,0,0,0,0,0.0,0,0,0,0,0,1,8,1,0,0,3,1,2,0,0,0,0,0
Šime Vrsaljko,3878550,12,27,94,1,55,0,0,0,0,0,0,0.0,0,0,0,0,0,0,7,2,0,0,15,3,3,0,0,0,0,0
Paolo Cannavaro,3878550,12,27,93,1,46,0,0,0,0,0,0,0.0,0,0,0,0,0,1,6,2,0,0,5,2,1,0,0,0,0,0
Ibrahima Mbaye,3878550,12,27,45,1,23,0,0,0,0,0,0,0.0,0,1,0,0,0,1,1,3,0,0,11,1,1,0,0,0,0,0
Adam Masina,3878550,12,27,90,1,45,0,0,0,0,0,0,0.0,0,0,0,0,0,2,2,4,0,0,18,0,1,0,0,0,0,0
Luca Rossettini,3878550,12,27,94,1,46,0,0,0,0,0,0,0.0,0,0,0,0,0,1,2,2,0,0,9,2,2,0,0,0,0,0
Simone Missiroli,3878550,12,27,92,1,49,0,0,0,1,0,0,0.060486037,0,1,1,0,0,0,2,4,0,0,21,1,0,0,0,0,0,0
Godfred Donsah,3878550,12,27,54,1,25,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0
Filippo Falco,3878550,12,27,94,1,53,0,0,0,1,0,0,0.016801653,0,5,1,0,0,1,1,2,0,0,8,2,2,0,0,0,0,0
Joseph Alfred Duncan,3878550,12,27,90,1,58,0,0,0,1,0,0,0.0067105563,0,2,1,0,0,3,1,1,0,0,23,1,0,0,0,0,0,0
Antonio Mirante,3878550,12,27,93,1,31,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicola Sansone,3878550,12,27,79,1,33,0,0,0,1,0,0,0.049429372,0,4,2,0,0,0,0,4,0,0,22,2,2,0,0,0,0,0
Erick Antonio Pulgar Farfán,3878550,12,27,92,1,36,0,0,0,2,0,0,0.063164885,0,4,2,0,0,1,3,2,0,0,20,3,1,0,0,0,0,0
Matteo Politano,3878550,12,27,61,1,24,0,0,0,3,1,0,0.142845436,0,2,0,0,0,0,1,0,0,0,22,1,0,0,0,0,0,0
Gregoire Defrel,3878550,12,27,73,1,26,0,0,0,1,0,0,0.025307957,0,1,1,0,0,0,1,2,0,0,16,2,3,0,0,0,0,0
Franco Brienza,3878550,12,27,94,1,31,0,0,0,1,1,0,0.012427103,0,8,5,0,0,2,0,2,0,0,9,0,1,0,0,0,0,0
Alex Ferrari,3878550,12,27,94,1,30,0,0,0,1,1,0,0.012156786,0,5,4,0,0,1,1,1,0,0,10,2,0,0,0,0,0,0
Amadou Diawara,3878550,12,27,94,1,26,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
Antonio Floro Flores,3878550,12,27,94,1,14,0,0,1,2,1,1,0.358911234,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0
Matteo Mancosu,3878550,12,27,94,1,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Diego Falcinelli,3878550,12,27,94,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
Karim Laribi,3878550,12,27,92,1,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Massimo Maccarone,3878549,12,27,62,1,18,0,0,0,4,0,0,0.195749651,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0
Federico Barba,3878549,12,27,92,1,63,0,0,0,0,0,0,0.0,0,0,0,0,0,1,7,0,0,0,9,2,2,0,0,0,0,0
Luca Martinelli,3878549,12,27,92,1,48,0,0,0,1,1,0,0.09724668,0,0,0,0,0,3,8,1,0,0,20,0,0,0,0,0,0,0
Massimo Gobbi,3878549,12,27,90,1,67,0,0,0,0,0,0,0.0,0,0,0,0,0,1,2,1,0,0,9,1,0,0,0,0,0,0
Lucas Nahuel Castro,3878549,12,27,91,1,39,0,0,0,3,0,0,0.176415959,0,6,2,0,0,3,0,3,0,0,24,1,1,0,0,0,0,0
Łukasz Skorupski,3878549,12,27,88,1,34,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Piotr Zieliński,3878549,12,27,93,1,41,0,0,0,2,0,0,0.092707782,0,3,1,0,0,2,2,3,0,0,38,3,2,0,0,0,0,0
Daniele Croce,3878549,12,27,56,1,31,0,1,0,1,0,0,0.06738242,0,1,0,0,0,1,0,3,0,0,18,0,1,0,0,0,0,0
Marco Zambelli,3878549,12,27,91,1,57,0,0,0,0,0,0,0.0,0,1,0,0,0,4,2,0,0,0,6,0,1,0,0,0,0,0
Mário Rui Silva Duarte,3878549,12,27,92,1,84,0,0,0,0,0,0,0.0,0,2,2,0,0,1,3,1,0,0,3,1,6,0,0,0,0,0
Nicolas Sebastian Frey,3878549,12,27,91,1,53,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,5,0,0,10,0,0,0,0,0,0,0
Riccardo Saponara,3878549,12,27,92,1,51,0,0,1,5,2,1,0.1732694839999999,0,1,0,0,0,0,0,0,0,0,16,1,2,0,0,0,0,0
Valter Birsa,3878549,12,27,87,1,36,0,1,1,1,1,1,0.031983502,0,2,1,0,0,1,2,0,0,0,21,5,0,0,0,0,0,0
Ivan Radovanović,3878549,12,27,42,1,25,0,0,0,0,0,0,0.0,0,1,0,0,0,0,2,0,0,0,11,0,1,0,0,0,0,0
Perparim Hetemaj,3878549,12,27,91,1,40,0,0,0,1,0,0,0.01791972,0,1,0,0,0,1,0,2,0,0,30,1,4,0,0,0,0,0
Paul-José M''Poku Ebunge,3878549,12,27,46,1,19,0,0,0,1,0,0,0.2633239,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0
Albano Benjamín Bizzarri,3878549,12,27,93,1,35,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Alberto Paloschi,3878549,12,27,92,1,16,0,1,1,3,1,1,0.29422153,0,3,1,0,0,0,0,2,0,0,16,5,1,0,0,0,0,0
Boštjan Cesar,3878549,12,27,92,1,25,0,0,0,1,0,0,0.021633143,0,0,0,0,0,3,5,2,0,0,7,0,0,0,0,0,0,0
Manuel Pucciarelli,3878549,12,27,92,1,30,0,0,0,0,0,0,0.0,0,2,2,0,0,1,0,1,0,0,22,4,0,0,0,0,0,0
Assane Dioussé El Hadji,3878549,12,27,72,1,50,0,0,0,1,1,0,0.026223976,0,0,0,0,0,1,1,1,0,0,15,2,1,0,0,0,0,0
Alessandro Gamberini,3878549,12,27,92,1,23,0,0,0,0,0,0,0.0,0,0,0,0,0,3,8,4,0,0,14,0,1,0,0,0,0,0
Nicola Rigoni,3878549,12,27,92,1,31,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,16,2,2,0,0,0,0,0
Riccardo Meggiorini,3878549,12,27,91,1,12,0,1,1,2,1,1,0.21037942,0,1,0,0,0,0,1,2,0,0,21,4,4,0,0,0,0,0
Franco Signorelli,3878549,12,27,92,1,15,0,0,0,0,0,0,0.0,0,1,1,0,0,0,1,1,0,0,8,0,1,0,0,0,0,0
Levan Mchedlidze,3878549,12,27,92,1,10,0,0,0,2,0,0,0.0261388417,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0
Ronaldo Pompeu da Silva,3878549,12,27,91,1,18,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,4,2,2,0,0,0,0,0
Fabrizio Cacciatore,3878549,12,27,92,1,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kingsley Coman,3878548,12,27,63,1,29,0,0,0,3,1,0,0.162802741,0,1,1,0,0,0,0,2,0,0,10,0,4,0,0,0,0,0
Mario Mandžukić,3878548,12,27,90,1,21,0,0,0,4,1,0,1.044310315,0,2,1,0,0,0,0,1,0,0,13,3,3,0,0,0,0,0
Simone Padoin,3878548,12,27,94,1,53,0,0,0,2,1,0,0.113930342,0,0,0,0,0,0,1,1,0,0,12,2,4,0,0,0,0,0
Andrea Barzagli,3878548,12,27,94,1,72,0,0,0,1,0,0,0.018739419,0,0,0,0,0,0,2,3,0,0,9,0,3,0,0,0,0,0
Leonardo Bonucci,3878548,12,27,95,1,75,0,0,0,3,0,0,0.200696683,0,1,1,0,0,4,3,1,0,0,8,2,2,0,0,0,0,0
Emmanuel Agyemang-Badu,3878548,12,27,51,1,16,0,0,0,1,0,0,0.030113723,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0
Giorgio Chiellini,3878548,12,27,95,1,78,0,0,0,0,0,0,0.0,0,0,0,0,0,2,4,0,0,0,5,1,2,0,0,0,0,0
Iván Rodrigo Piris Leguizamón,3878548,12,27,95,1,27,0,0,0,0,0,0,0.0,0,0,0,0,0,3,7,0,0,0,10,2,0,0,0,0,0,0
Thomas Heurtaux,3878548,12,27,86,1,21,0,0,0,0,0,0,0.0,0,1,0,0,0,2,7,5,0,0,11,1,2,0,0,0,0,0
Orestis Karnezis,3878548,12,27,88,1,34,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Danilo Larangeira,3878548,12,27,95,1,17,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,4,0,0,7,3,0,0,0,0,0,0
Manuel Rolando Iturra Urrutia,3878548,12,27,95,1,30,0,0,0,0,0,0,0.0,0,0,0,0,0,1,3,1,0,0,24,4,0,0,0,0,0,0
Edenílson Andrade dos Santos,3878548,12,27,96,1,41,0,0,0,0,0,0,0.0,0,1,0,0,0,2,2,3,0,0,6,1,1,0,0,0,0,0
Antonio Di Natale,3878548,12,27,65,1,17,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Bruno Miguel Borges Fernandes,3878548,12,27,96,1,42,0,0,0,0,0,0,0.0,0,2,2,0,0,5,5,3,0,0,26,4,3,0,0,0,0,0
Gianluigi Buffon,3878548,12,27,91,1,13,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Pogba,3878548,12,27,96,1,81,0,0,0,3,0,0,0.09107119,0,4,2,0,0,1,1,0,0,0,12,1,1,0,0,0,0,0
Stephan Lichtsteiner,3878548,12,27,80,1,56,0,0,0,2,1,0,0.108784749,0,4,3,0,0,2,2,1,0,0,8,0,2,0,0,0,0,0
Patrice Evra,3878548,12,27,91,1,51,0,0,0,2,1,0,0.042626166,0,0,0,0,0,0,4,2,0,0,8,1,0,0,0,0,0,0
Roberto Maximiliano Pereyra,3878548,12,27,78,1,45,0,0,0,1,1,0,0.18616082,0,2,0,0,0,1,1,3,0,0,19,4,2,0,0,0,0,0
Ali Adnan Kadhim Al Tameemi,3878548,12,27,85,1,40,0,0,0,1,0,0,0.0068998504,0,3,3,0,0,1,8,3,0,0,14,2,1,0,0,0,0,0
Cyril Théréau,3878548,12,27,94,1,28,0,0,1,1,1,1,0.2431247,0,3,0,0,0,0,1,2,0,0,14,3,3,0,0,0,0,0
Panagiotis Giorgios Kone,3878548,12,27,95,1,11,0,1,0,1,0,0,0.052639507,0,0,0,0,0,1,0,2,0,0,14,4,0,0,0,0,0,0
Paulo Bruno Exequiel Dybala,3878548,12,27,96,1,16,0,0,0,0,0,0,0.0,0,2,1,0,0,0,0,1,0,0,6,0,2,0,0,0,0,0
Duván Esteban Zapata Banguera,3878548,12,27,94,1,6,0,0,0,2,0,0,0.081331535,0,0,0,0,0,0,2,0,0,0,3,2,2,0,0,0,0,0
Fernando Llorente Torres,3878548,12,27,95,1,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauricio Aníbal Isla Isla,3878548,12,27,96,1,13,0,0,0,0,0,0,0.0,0,2,0,0,0,1,2,1,0,0,3,0,0,0,0,0,0,0
Silvan Widmer,3878548,12,27,91,1,2,0,0,0,1,1,0,0.07862552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fabio Quagliarella,3878547,12,27,95,1,31,0,0,1,7,2,1,0.7422871500000001,0,4,3,0,0,0,1,0,0,0,24,0,4,0,0,0,0,0
Maximiliano Gastón López,3878547,12,27,60,1,9,0,0,0,2,1,0,0.624514476,0,2,2,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0
Alessandro Gazzi,3878547,12,27,95,1,54,0,0,0,1,1,0,0.03841418,0,0,0,0,0,1,5,1,0,0,15,1,1,0,0,0,0,0
Nikola Maksimović,3878547,12,27,95,1,32,0,0,0,1,0,0,0.048490997,0,2,1,0,0,1,4,1,0,0,8,2,0,0,0,0,0,0
Emiliano Moretti,3878547,12,27,95,1,47,0,0,0,0,0,0,0.0,0,1,0,0,0,3,10,0,0,0,9,1,1,0,0,0,0,0
Danilo Fernando Avelar,3878547,12,27,94,1,57,0,2,0,2,0,0,0.164714174,0,2,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0
Mirko Gori,3878547,12,27,95,1,58,0,0,0,2,1,0,0.038706708,0,4,2,0,0,2,2,4,0,0,25,3,1,0,0,0,0,0
Aleandro Rosi,3878547,12,27,75,1,44,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,4,0,0,5,0,1,0,0,0,0,0
Adriano Russo,3878547,12,27,95,1,36,0,0,0,0,0,0,0.0,0,0,0,0,0,0,6,5,0,0,12,0,0,0,0,0,0,0
Kamil Glik,3878547,12,27,95,1,38,0,0,0,1,0,0,0.102024816,0,0,0,0,0,0,7,3,0,0,13,1,0,0,0,0,0,0
Modibo Diakité,3878547,12,27,93,1,30,0,0,0,1,0,0,0.12144871,0,0,0,0,0,1,8,4,0,0,10,0,0,0,0,0,0,0
Bruno da Silva Peres,3878547,12,27,95,1,47,0,0,0,2,0,0,0.082049631,0,8,5,0,0,1,1,1,0,0,17,2,1,0,0,0,0,0
Luca Paganini,3878547,12,27,93,1,32,0,1,0,1,0,0,0.08360952,0,2,2,0,0,1,0,3,0,0,12,1,1,0,0,0,0,0
Robert Gucher,3878547,12,27,95,1,44,0,0,0,2,0,0,0.011839726,0,2,2,0,0,0,5,3,0,0,26,1,0,0,0,0,0,0
Daniele Baselli,3878547,12,27,85,1,42,0,0,1,3,1,1,0.0641803049999999,0,3,1,0,0,0,0,4,0,0,25,1,1,0,0,0,0,0
Marco Benassi,3878547,12,27,78,1,32,0,0,0,3,0,0,0.16117982,0,1,0,0,0,1,1,2,0,0,21,0,0,0,0,0,0,0
Daniele Padelli,3878547,12,27,95,1,25,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicola Leali,3878547,12,27,95,1,24,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danilo Soddimo,3878547,12,27,67,1,23,0,0,1,2,1,1,0.267644101,0,0,0,0,0,4,1,1,0,0,15,1,1,0,0,0,0,0
Federico Dionisi,3878547,12,27,95,1,23,0,0,0,2,0,0,0.073065456,0,2,2,0,0,1,0,1,0,0,19,3,4,0,0,0,0,0
Samuele Longo,3878547,12,27,83,1,9,0,0,0,1,0,0,0.035335574,0,1,0,0,0,0,1,1,0,0,21,1,0,0,0,0,0,0
Roberto Crivello,3878547,12,27,96,1,37,0,0,0,1,0,0,0.09886401,0,1,1,0,0,0,3,2,0,0,16,0,1,0,0,0,0,0
Massimiliano Carlini,3878547,12,27,94,1,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0
Josef Alexander Martínez Mencia,3878547,12,27,95,1,6,0,0,0,2,1,0,0.11989559,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Matteo Ciofani,3878547,12,27,94,1,16,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0
Afriyie Acquah,3878547,12,27,95,1,7,0,0,0,2,0,0,0.0151478099,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0
Daniele Verde,3878547,12,27,96,1,3,0,0,0,1,1,0,0.0067657474,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Giuseppe Vives,3878547,12,27,95,1,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
Gonzalo Gerardo Higuaín,3878546,12,27,62,1,22,0,0,0,2,1,0,0.32574992,0,1,1,0,0,0,1,3,0,0,9,2,0,0,0,0,0,0
Dries Mertens,3878546,12,27,79,1,26,0,0,0,4,0,0,0.183814969,0,3,2,0,0,1,0,1,0,0,15,2,1,0,0,0,0,0
Raúl Albiol i Tortajada,3878546,12,27,92,1,59,0,0,0,0,0,0,0.0,0,0,0,0,0,0,10,3,0,0,10,0,0,0,0,0,0,0
Vlad Iulian Chiricheș,3878546,12,27,92,1,52,0,0,0,0,0,0,0.0,0,1,1,0,0,3,2,1,0,0,10,1,0,0,0,0,0,0
Christian Maggio,3878546,12,27,93,1,56,0,0,0,0,0,0,0.0,0,2,1,0,0,3,4,2,0,0,19,2,3,0,0,0,0,0
Lorenzo Insigne,3878546,12,27,72,1,36,0,0,0,3,0,0,0.090570799,0,0,0,0,0,1,1,3,0,0,8,3,2,0,0,0,0,0
Mirko Valdifiori,3878546,12,27,93,1,68,0,0,0,1,1,0,0.02269609,0,1,0,0,0,0,2,3,0,0,23,4,0,0,0,0,0,0
Elseid Hysaj,3878546,12,27,92,1,68,0,0,0,0,0,0,0.0,0,3,0,0,0,0,4,3,0,0,18,3,4,0,0,0,0,0
Marek Hamšík,3878546,12,27,92,1,65,0,0,1,2,2,1,0.247519739,0,2,1,0,0,0,1,1,0,0,17,2,0,0,0,0,0,0
Domenico Berardi,3878546,12,27,62,1,26,0,1,0,2,0,0,0.09455116,0,0,0,0,0,1,0,1,0,0,21,3,3,0,0,0,0,0
Gregoire Defrel,3878546,12,27,81,1,20,0,0,0,4,2,0,0.45395983,0,4,3,0,0,0,0,2,0,0,28,0,2,0,0,0,0,0
David López Silva,3878546,12,27,93,1,48,0,0,0,0,0,0,0.0,0,1,0,0,0,0,3,3,0,0,24,1,0,0,0,0,0,0
Andrea Consigli,3878546,12,27,88,1,34,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Federico Peluso,3878546,12,27,93,1,44,0,0,0,0,0,0,0.0,0,2,0,0,0,2,4,2,0,0,15,1,3,0,0,0,0,0
Šime Vrsaljko,3878546,12,27,91,1,58,0,0,0,0,0,0,0.0,0,3,2,0,0,2,5,3,0,0,11,2,1,0,0,0,0,0
Francesco Magnanelli,3878546,12,27,92,1,53,0,0,0,0,0,0,0.0,0,2,1,0,0,5,2,3,0,0,36,2,8,0,0,0,0,0
Francesco Acerbi,3878546,12,27,91,1,30,0,0,0,1,0,0,0.11822481,0,1,1,0,0,4,8,1,0,0,15,0,0,0,0,0,0,0
Paolo Cannavaro,3878546,12,27,93,1,30,0,0,0,0,0,0,0.0,0,1,1,0,0,3,1,2,0,0,8,1,0,0,0,0,0,0
Joseph Alfred Duncan,3878546,12,27,93,1,38,0,0,0,1,0,0,0.020973237,0,2,0,0,0,0,1,4,0,0,17,1,0,0,0,0,0,0
José Manuel Reina Páez,3878546,12,27,93,1,27,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simone Missiroli,3878546,12,27,92,1,40,0,0,0,0,0,0,0.0,0,1,0,0,0,2,2,1,0,0,34,0,2,0,0,0,0,0
Antonio Floro Flores,3878546,12,27,72,1,24,0,0,1,6,3,1,0.519359659,0,6,4,0,0,1,0,3,0,0,10,0,1,0,0,0,0,0
Matteo Politano,3878546,12,27,91,1,12,0,0,0,2,0,0,0.22783695,0,2,1,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0
Manolo Gabbiadini,3878546,12,27,91,1,8,0,0,0,1,0,0,0.017340407,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0
Nicola Sansone,3878546,12,27,93,1,8,0,0,1,1,1,1,0.5601243,0,2,2,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0
Omar El Kaddouri,3878546,12,27,93,1,12,0,0,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0
José María Callejón Bueno,3878546,12,27,88,1,2,0,0,0,2,0,0,0.1008191049999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego Falcinelli,3878546,12,27,93,1,3,0,0,0,0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0
Roberto Soriano,3878545,12,27,82,1,47,0,1,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,13,2,2,0,0,0,0,0
Eder Citadin Martins,3878545,12,27,88,1,36,0,1,2,3,2,2,0.882611122,0,3,2,0,0,1,1,1,0,0,18,1,1,0,0,0,0,0
Fernando Lucas Martins,3878545,12,27,91,1,85,0,0,1,2,1,1,0.159562975,0,1,0,0,0,4,3,2,0,0,15,1,2,0,0,0,0,0
Vasco Regini,3878545,12,27,91,1,64,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,19,4,2,0,0,0,0,0
Andrea Coda,3878545,12,27,91,1,60,0,0,0,0,0,0,0.0,0,0,0,0,0,1,8,2,0,0,10,1,1,0,0,0,0,0
Dávid Ivan,3878545,12,27,80,1,39,0,0,0,0,0,0,0.0,0,0,0,0,0,3,1,2,0,0,24,4,1,0,0,0,0,0
